id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
115255,115620,220572,8901,,,,23.422062,-56.848985,89.0472,85.19,-20.73,-19,5.6,0.852,K0III,1.063,48.138857,-7.339536,-74.553036,-0.00001237,0.00003909,0.00001138,6.131881575,-0.992201971,4.13E-07,-1.01E-07,,,Tuc,1,115255,,39.73745051,,,
115405,115770,220974,8918,,,,23.45458,70.359782,65.3595,120.97,-4.43,-3,5.6,1.523,A6IV,0.163,21.744608,-3.125976,61.556974,0.00000574,0.0000379,-0.00000336,6.140394731,1.228009863,5.86E-07,-2.15E-08,,,Cep,1,115405,,21.41903991,,,
118164,,,,Gl 105.4B,,,2.659463,-11.871068,27.0343,141.88,-229.72,16.8,5.6,3.44,F5 V,,20.29923,16.967967,-5.561404,-0.00000377,0.00002108,-0.000033,0.696245755,-0.207189215,6.88E-07,-1.11E-06,,,Cet,2,12357,Gl 105.4,3.664375746,,,
118645,,,,Gl 366.1B,,,9.736603,-27.769033,117.7856,-42.77,25.9,0,5.6,0.245,F8 V,,-86.452549,58.205542,-54.877311,0.00000792,0.00002411,0.00001309,2.549036684,-0.484661062,-2.07E-07,1.26E-07,,,Ant,2,47623,Gl 366.1,69.50243176,,,
1724,1728,1760,85,,,,0.362853,-20.058024,270.2703,62.63,-12.77,29,5.61,-1.549,M5/M6Ib/II,1.58,252.73287,24.080813,-92.695126,0.00001424,0.00008379,-0.00002589,0.094994732,-0.350078552,3.04E-07,-6.19E-08,,,Cet,1,1724,,362.7438015,T,6.001,5.341
9601,9622,12642,611,,,,2.061247,-4.103516,166.113,6.62,-62.67,25,5.61,-0.492,K5Iab:,1.589,142.142742,85.133701,-11.886839,0.00001604,0.00001582,-0.00005217,0.539633134,-0.07161987,3.21E-08,-3.04E-07,,,Cet,1,9601,,137.0250597,,,
15116,15154,20149,971,,,,3.255677,30.556689,159.7444,-16.56,6.01,-3,5.61,-0.407,A1Vs,0.012,90.545888,103.557859,81.212541,0.00000636,-0.00001221,0.00000245,0.852334299,0.533314838,-8.03E-08,2.91E-08,,,Ari,1,15116,,126.7068225,,,
18600,18647,25165,1235,,,,3.991703,-12.574425,225.2252,-1.4,-38.11,-5,5.61,-1.153,K4III,1.479,110.324702,190.133041,-49.033228,-0.00000573,-0.00001292,-0.0000395,1.045025469,-0.219465113,-6.79E-09,-1.85E-07,,,Eri,1,18600,,251.8836628,,,
20870,20922,28497,1423,,,,4.485257,-13.04837,465.1163,0.3,-0.95,22,5.61,-2.728,B2V:ne,-0.202,175.011016,417.944003,-105.011,0.00000766,0.00002003,-0.00000717,1.174237553,-0.22773701,1.45E-09,-4.61E-09,,,Eri,1,20870,,1074.484117,DU,5.635,5.555
23499,23554,32667,1645,,,,5.064797,-24.388151,58.1734,25.69,-38.42,7,5.61,1.786,A2IV,0.094,12.842801,51.402504,-24.020758,-0.00000653,0.00000374,-0.00001282,1.325960837,-0.425653528,1.25E-07,-1.86E-07,,,Lep,1,23499,,16.81124974,,,
30363,30436,45018,2311,,,,6.398866,-25.577629,310.559,3.57,-40.92,34,5.61,-1.851,K5III,1.561,-29.198281,278.598984,-134.078888,-0.00000584,0.00000418,-0.00007058,1.675219078,-0.446413847,1.73E-08,-1.98E-07,,,CMa,1,30363,,479.07113,,,
31814,31897,50506,2559,,Zet Men,,6.667474,-80.813593,126.9036,-5.08,53.37,7,5.61,0.093,A5III,0.214,-3.522269,19.951258,-125.276017,-0.00000276,0.00003359,-0.00000183,1.745540559,-1.41046327,-2.46E-08,2.59E-07,Zet,,Men,1,31814,,79.94660025,,,
38092,38200,63852,3052,,,,7.826502,-33.28895,232.5581,-37.43,1.79,33,5.61,-1.223,M0III,1.617,-89.454711,172.593992,-127.642376,0.00002397,0.00004545,-0.00001684,2.048973391,-0.581001779,-1.81E-07,8.68E-09,,,Pup,1,38092,,268.6581377,,,
41094,41211,70958,3297,Gl 306,1    Hya,,8.409726,-3.75124,26.617,-211,-25.83,73,5.61,3.484,F3V,0.478,-15.666609,21.448174,-1.741453,-0.00002183,0.00007604,-0.00000821,2.20166121,-0.065471493,-1.02E-06,-1.25E-07,,1,Hya,1,41094,,3.518843888,,,
41605,41723,72227,3362,,,,8.507948,-32.159285,323.6246,-12.67,0.97,19,5.61,-1.94,K3III,1.509,-167.23519,217.008753,-172.257319,0.00000521,0.0000258,-0.00000905,2.227375543,-0.56128541,-6.14E-08,4.70E-09,,,Pyx,1,41605,,519.9959965,,,
45788,45920,81157,3732,,,,9.363909,-55.514686,81.1688,-64.28,76.25,59,5.61,1.063,A3IVs...,0.19,-35.440888,29.258343,-66.905551,-0.00002932,0.000057,-0.00003275,2.45146555,-0.968914045,-3.12E-07,3.70E-07,,,Vel,1,45788,,32.71899836,,,
47435,47570,83805,3851,,43    Lyn,,9.700098,39.757851,106.4963,-49.55,-48.31,30,5.61,0.473,G8III,0.951,-67.472107,46.369818,68.109279,-0.0000181,0.00004348,0.00000045,2.539479623,0.693905406,-2.40E-07,-2.34E-07,,43,Lyn,1,47435,,56.33781509,,,
50863,51008,90254,4088,,44    Leo,,10.420887,8.784845,314.4654,10.54,-38.65,-20,5.61,-1.878,M2IIIs,1.63,-284.595132,124.849669,48.026522,0.00000382,-0.00001922,-0.00006135,2.728181966,0.153324461,5.11E-08,-1.87E-07,,44,Leo,1,50863,,491.1339996,,,
52811,52965,93905,4238,,,,10.832506,-34.058183,132.4503,-40.12,6.99,-12,5.61,0,A1V,0.038,-104.645077,33.019419,-74.176675,0.00001505,0.00002226,0.00001059,2.835943511,-0.594427427,-1.95E-07,3.39E-08,,,Ant,1,52811,,87.096359,,,
62921,63121,112412,4914,,12Alp1CVn,,12.933468,38.314912,36.9004,-203.89,88.34,-3,5.61,2.775,F0V,0.337,-28.092342,-7.005189,22.877614,0.00000302,0.00003834,0.0000105,3.385974004,0.668721373,-9.88E-07,4.28E-07,Alp-1,12,CVn,1,62921,,6.760829754,,,
66446,66656,118799,5136,,,,13.663488,-40.051708,152.207,-47.42,-54.98,1,5.61,-0.302,K2/K3III,1.301,-105.633969,-49.150883,-97.941966,0.0000082,0.00004241,-0.00003171,3.577092884,-0.699034183,-2.30E-07,-2.67E-07,,,Cen,1,66446,,115.0270548,,,
67171,67384,120420,5195,,,,13.81076,31.190206,87.184,-4.49,37.76,11,5.61,0.908,K0III,1.032,-66.357298,-34.046526,45.15097,-0.00000208,0.00000107,0.00001948,3.615648533,0.544371794,-2.18E-08,1.83E-07,,,CVn,1,67171,,37.73983525,,,
69376,69598,124433,5318,,,,14.245191,-41.837495,136.612,-129.08,-19.27,-38,5.61,-0.067,G8III,0.929,-84.699129,-56.439798,-91.122733,-0.00001622,0.00009191,0.00001641,3.729382224,-0.730202036,-6.26E-07,-9.34E-08,,,Cen,1,69376,,92.64031007,,,
72097,72323,130158,5514,,55    Hya,,14.789599,-25.624267,227.7904,-7.84,-13.85,-18,5.61,-1.178,B9IV/V,-0.043,-153.005913,-137.014548,-98.511914,0.00001152,0.00002193,-0.00000583,3.871907885,-0.447227825,-3.80E-08,-6.71E-08,,55,Hya,1,72097,,257.750787,,,
77050,77286,140784,5860,,,,15.77895,-34.682454,117.9245,-19.83,-26.63,5,5.61,0.252,B8V,-0.117,-53.261873,-81.034855,-67.102335,-0.00000702,0.00000995,-0.00001543,4.130919371,-0.605323009,-9.61E-08,-1.29E-07,,,Lup,1,77050,,69.05577442,,,
78040,78276,143435,5957,,,,15.982697,36.643773,234.192,25.2,27.65,11,5.61,-1.238,K5III,1.529,-94.689532,-162.304805,139.774754,0.0000296,-0.00000603,0.0000319,4.184260348,0.639554496,1.22E-07,1.34E-07,,,CrB,1,78040,,272.3955447,,,
79448,79689,145782,6040,,,,16.263834,-57.91235,129.7017,-12.12,-49.86,-15,5.61,0.045,A5III,0.137,-30.249509,-61.904074,-109.887893,0.00000839,0.00003453,-0.00000366,4.257861899,-1.010761178,-5.88E-08,-2.42E-07,,,Nor,1,79448,,83.56030182,,,
80707,80953,149303,6162,,,,16.529786,45.598281,69.3001,-7.89,39.89,-16,5.61,1.406,A4Vn,0.125,-18.20572,-44.940516,49.511471,0.00000544,0.00002048,-0.00000231,4.327487881,0.795840135,-3.83E-08,1.93E-07,,,Her,1,80707,,23.8561304,,,
85660,85922,159170,6534,,,,17.55829,-5.744803,48.1,-42.2,-95.38,-26,5.61,2.199,A5V,0.187,-5.521964,-47.538557,-4.814682,-0.00000646,0.00002963,-0.00001947,4.596749638,-0.100265735,-2.05E-07,-4.62E-07,,,Oph,1,85660,,11.49211597,,,
86775,87044,161833,6627,,,,17.785568,17.697014,143.0615,11.07,-11.19,3,5.61,-0.168,A1V,0.036,-7.647123,-136.076769,43.48833,0.00000737,-0.0000057,-0.00000646,4.656250883,0.308871154,5.37E-08,-5.43E-08,,,Her,1,86775,,101.67168,,,
89648,89925,168913,6876,,108    Her,,18.349158,29.858925,56.1798,0.69,54.1,-20,5.61,1.862,A5m,0.231,4.44745,-48.518583,27.969932,-0.0000021,0.00002499,0.00000259,4.803798399,0.521136558,3.35E-09,2.62E-07,,108,Her,1,89648,,15.67472752,,,
108348,108693,209166,8392,,20    Peg,,22.018152,13.119823,77.2201,57.6,-56.74,7,5.61,1.171,F4III,0.336,65.30699,-37.292322,17.528071,0.00002093,0.00001288,-0.00001906,5.764338809,0.228984116,2.79E-07,-2.75E-07,,20,Peg,1,108348,,29.62101936,,,
112504,112864,216380,8696,,,,22.856268,61.69674,72.7273,97.14,41.95,2,5.61,1.302,G2IV+...,0.775,32.948551,-10.171382,64.032795,-0.00000141,0.00003628,0.00000881,5.983756973,1.076811258,4.71E-07,2.03E-07,,,Cep,1,112504,,26.25427319,,,
4577,4587,5722,279,,23Phi4Cet,,0.978852,-11.379975,98.0392,-33.16,-15.02,-19,5.62,0.663,G7III,0.949,92.972978,24.361145,-19.344545,-0.0000158,-0.00002043,-0.00000316,0.256262923,-0.19861804,-1.61E-07,-7.28E-08,Phi-4,23,Cet,1,4577,,47.29334149,,,
7331,7345,9672,451,,49    Cet,,1.57716,-15.676359,59.3824,94.7,-2.67,9,5.62,1.752,A1V,0.066,52.36884,22.941901,-16.045336,-0.00000301,0.00002844,-0.00000323,0.412899567,-0.273604082,4.59E-07,-1.29E-08,,49,Cet,1,7331,,17.34602628,,,
14109,14143,18883,910,,93    Cet,,3.039588,4.352884,168.6341,16.7,5.64,12,5.62,-0.515,B7V,-0.107,117.659787,120.124316,12.799184,-0.00000143,0.00001805,0.00000553,0.795762351,0.075972159,8.10E-08,2.73E-08,,93,Cet,1,14109,,139.9587323,,,
15345,15383,20559,992,,95    Cet,,3.306229,-0.930288,67.1592,251.68,-60.59,20,5.62,1.484,K1IV,1.05,43.527447,51.132715,-1.090392,-0.00004934,0.00006844,-0.00002006,0.865568814,-0.016236593,1.22E-06,-2.94E-07,,95,Cet,1,15345,,22.20240395,,,
16449,16489,20084,965,,,,3.53882,84.91104,103.0928,62.36,-133.04,33,5.62,0.554,G3IIp...,0.894,5.492665,7.311251,102.686721,0.00001666,0.00007406,0.00002772,0.926460864,1.481977213,3.02E-07,-6.45E-07,,,Cep,1,16449,,52.28775553,,,
18424,18471,24740,1218,,32    Tau,,3.947798,22.477971,42.337,69.43,-114.82,32,5.62,2.486,F2IV,0.345,20.021553,33.609117,16.186738,0.00000785,0.00004101,-0.00000926,1.033531132,0.392314604,3.37E-07,-5.57E-07,,32,Tau,1,18424,,8.822669282,,,
18963,19011,25723,1265,,,,4.072977,-12.792295,117.9245,15.85,17.95,32,5.62,0.262,K1III,1.062,55.585808,100.671297,-26.110595,0.00000859,0.00003431,0.00000276,1.06630277,-0.22326767,7.68E-08,8.70E-08,,,Eri,1,18963,,68.42266728,,,
26817,26882,37289,1916,,,,5.707347,65.697649,83.612,-0.27,-21.48,-19,5.62,1.009,K5III,1.249,2.63384,34.309648,76.202684,0.0000001,-0.00000007,-0.00002129,1.494179872,1.146640288,-1.31E-09,-1.04E-07,,,Cam,1,26817,,34.38745222,,,
27697,27766,39720,2053,,,,5.875883,-37.631063,98.7167,30.75,-29.76,32,5.62,0.648,K1III,1.046,2.539872,78.138512,-60.274087,-0.00001415,0.00001769,-0.00003126,1.538302688,-0.656785951,1.49E-07,-1.44E-07,,,Col,1,27697,,47.95125741,,,
27869,27938,39853,2065,,,,5.912119,-11.774192,203.252,75.57,28.25,86,5.62,-0.92,K3 comp,1.523,4.57745,198.923551,-41.474768,-0.00007233,0.00009347,0.0000093,1.547789218,-0.20549842,3.66E-07,1.37E-07,,,Lep,1,27869,,203.2357011,,,
29643,29716,43318,2233,,,,6.259518,-0.512189,37.1885,-158.04,-218.33,-37,5.62,2.768,F6V,0.506,-2.524582,37.100888,-0.332435,0.00003102,-0.00003617,-0.00003902,1.638737997,-0.008939391,-7.66E-07,-1.06E-06,,,Ori,1,29643,,6.80455925,,,
30371,30444,45145,2316,,,,6.400281,-36.707764,101.5228,-12.79,54.66,53,5.62,0.587,K1II/III,1.027,-8.513585,80.944175,-60.683891,0.00000003,0.00005987,-0.00001083,1.675589636,-0.640671339,-6.20E-08,2.65E-07,,,Col,1,30371,,50.72242399,,,
31285,31362,46936,2415,,,,6.576481,-32.716255,161.2903,3.18,2.7,28,5.62,-0.418,B9V,-0.085,-20.402955,134.160452,-87.174161,-0.00000625,0.00002457,-0.0000137,1.721718641,-0.57100636,1.54E-08,1.31E-08,,,CMa,1,31285,,127.9970617,,,
32299,32385,49131,2501,,,,6.758664,-30.94898,581.3953,-3.11,4.2,7,5.62,-3.202,B+...,-0.138,-98.384783,488.816812,-298.996867,0.00000618,0.00001372,0.00000647,1.769413989,-0.54016161,-1.51E-08,2.04E-08,,,CMa,1,32299,,1662.646797,HP,5.725,5.375
37644,37751,62747,3004,,,,7.742825,-24.674079,793.6508,-4.27,5.23,15,5.62,-3.878,B2II,-0.191,-317.75789,647.412175,-331.314358,0.0000049,0.00002729,0.00001188,2.027066855,-0.43064392,-2.07E-08,2.54E-08,,,Pup,1,37644,,3098.846042,V390,5.67,5.61
38266,38375,64152,3068,,,,7.861952,-21.173662,93.7207,-45.76,33.27,32,5.62,0.761,K0III,0.956,-40.933654,77.214802,-33.851641,0.00000152,0.00004152,0.00000227,2.058254214,-0.369550109,-2.22E-07,1.61E-07,,,Pup,1,38266,,43.21156545,,,
38542,38656,65273,3105,,,,7.91482,-57.302806,103.4126,-69.25,31.64,26,5.62,0.547,K3/K4III,1.298,-26.845922,48.990094,-87.02575,0.00001713,0.00004099,-0.00001381,2.07209504,-1.000122642,-3.36E-07,1.53E-07,,,Car,1,38542,,52.62595621,,,
40126,40240,68351,3215,,15    Cnc,,8.21913,29.656536,209.6436,-10.39,-20.48,20,5.62,-0.987,B9p SiCr,-0.073,-99.98735,152.291783,103.731657,-0.00000658,0.00002926,-0.00000797,2.151763232,0.517604204,-5.04E-08,-9.93E-08,,15,Cnc,1,40126,,216.1722784,BM,5.633,5.613
42676,42795,74228,3450,,45    Cnc,,8.720091,12.680876,284.0909,-9.98,2.1,-13,5.62,-1.647,A3V+...,0.435,-181.107864,209.805325,62.363773,0.00001929,-0.00000132,-0.0000001,2.282914614,0.221323036,-4.84E-08,1.02E-08,,45,Cnc,1,42676,,397.0086781,,,
47066,47199,83380,3833,,,,9.619413,-32.178646,85.7633,31.48,-13.87,-3,5.62,0.953,K1III,1.023,-58.942097,42.367901,-45.674163,-0.00000304,-0.00001394,-0.00000325,2.518356515,-0.561623328,1.53E-07,-6.72E-08,,,Ant,1,47066,,36.20762178,,,
48211,48348,85563,3910,,,,9.855481,-46.193871,99.108,-49.65,33.82,18,5.62,0.639,K2III,1.166,-58.073334,36.525213,-71.524991,-0.00000801,0.00003322,-0.00000204,2.580159,-0.80623515,-2.41E-07,1.64E-07,,,Vel,1,48211,,48.35039206,,,
57618,57791,102928,4544,,,,11.85062,-5.333332,91.4077,0.88,0.86,12,5.62,0.815,K0IV,1.058,-90.942495,3.558361,-8.496341,-0.00001226,0.00000009,-0.00000076,3.102485008,-0.093084202,4.27E-09,4.17E-09,,,Vir,1,57618,,41.11497211,,,
72884,73111,131657,5559,,,,14.942239,-47.879198,169.2047,-29.91,-22.46,15,5.62,-0.522,B+...,-0.035,-81.450294,-79.02338,-125.504705,-0.00001466,0.00001996,-0.00002374,3.911869149,-0.835649644,-1.45E-07,-1.09E-07,,,Lup,1,72884,,140.8639946,,,
74461,74689,135559,5679,,4    Ser,,15.263633,0.372139,46.1467,-107.26,12.83,-12,5.62,2.299,A4V,0.181,-30.301905,-34.802482,0.299722,-0.00001003,0.00002503,0.00000279,3.99600966,0.006495045,-5.20E-07,6.22E-08,,4,Ser,1,74461,,10.48093433,,,
79118,79358,145849,6046,,,,16.196682,36.425094,207.0393,-8.89,-28,-31,5.62,-0.96,K3III SB,1.352,-75.759465,-148.367554,122.933841,-0.00000393,0.00001192,-0.00004144,4.240281471,0.635737826,-4.31E-08,-1.36E-07,,,CrB,1,79118,,210.862815,,,
81483,81733,150168,6188,,,,16.694507,-49.651552,671.1409,-2.79,-2.74,6,5.62,-3.514,B1II,-0.043,-145.634562,-409.387349,-511.490715,-0.00000761,0.0000057,-0.00001045,4.370611759,-0.866583067,-1.35E-08,-1.33E-08,,,Ara,1,81483,,2216.154326,,,
87506,87777,163547,6687,,,,17.930781,22.464221,133.3333,-2.11,-0.17,-44,5.62,-0.005,K3III,1.249,-2.232735,-123.195151,50.947361,-0.00000061,0.00004156,-0.0000173,4.694267408,0.392074615,-1.02E-08,-8.24E-10,,,Her,1,87506,,87.49837752,,,
90857,91139,171745,6980,,,,18.591777,23.60553,144.3001,3.31,0.73,16,5.62,-0.176,G8III,1.015,20.403471,-130.642097,57.783226,0.00000457,-0.00001426,0.00000702,4.867315798,0.411994228,1.60E-08,3.54E-09,,,Her,1,90857,,102.4235914,,,
92677,92969,176598,7187,,,,18.940481,65.258084,96.1538,-15.79,-28.94,-5,5.62,0.705,G8III,0.938,9.808771,-39.029708,87.327055,-0.00000467,-0.0000116,-0.00001029,4.958606314,1.138968421,-7.66E-08,-1.40E-07,,,Dra,1,92677,,45.49880602,,,
98548,98863,190603,7678,,,,20.076715,32.218598,100000,-2.8,-11.12,21,5.62,-14.38,B1.5Ia comp,0.76,43763.88143,-72403.20261,53315.09141,0.00033447,-0.00317733,-0.00454916,5.256071767,0.562320608,-1.36E-08,-5.39E-08,,,Cyg,1,98548,,49203953.57,V1768,5.651,5.591
107430,107773,207229,8331,,,,21.833369,-64.712537,103.6269,-3.6,-38.31,-1,5.62,0.543,K1III,1.018,37.333164,-23.783369,-93.696952,-0.00001602,0.00000806,-0.0000073,5.715962622,-1.129446831,-1.75E-08,-1.86E-07,,,Ind,1,107430,,52.82019498,,,
108735,109081,209529,8409,,Kap2Ind,,22.097496,-59.636072,150.6024,56.46,-53.57,-11,5.62,-0.269,K4III,1.468,66.878892,-36.368868,-129.944498,-0.00001495,0.00005505,-0.00001006,5.785110825,-1.040845807,2.74E-07,-2.60E-07,Kap-2,,Ind,1,108735,,111.5835052,,,
110160,110506,212132,8524,,Pi 2Gru,,22.385535,-45.928488,40,233.33,-57.92,20,5.62,2.61,F3III-IV,0.372,25.373996,-11.412428,-28.739018,0.00002418,0.00003874,-0.00002251,5.860519442,-0.801603334,1.13E-06,-2.81E-07,Pi-2,,Gru,1,110160,,7.870457897,,,
113771,114132,218242,8790,,Ups Gru,,23.114894,-38.892293,87.3362,33.56,5.78,16,5.62,0.914,A0V,0.006,66.159478,-15.610866,-54.834853,0.00001715,0.00001055,-0.00000837,6.051465164,-0.67879856,1.63E-07,2.80E-08,Ups,,Gru,1,113771,,37.53185242,,,
7810,7825,10204,476,,,,1.677674,43.297687,69.5894,111.06,-31.65,17,5.63,1.417,A9IV:,0.214,45.840141,21.536741,47.723747,0.00000215,0.0000424,0.00000415,0.439213935,0.755687194,5.38E-07,-1.53E-07,,,And,1,7810,,23.61565524,,,
7928,7943,10390,490,,,,1.700968,35.245707,84.246,49.41,-24.67,-2,5.63,1.002,B9IV-V,-0.059,62.092525,29.635963,48.617009,-0.00000495,0.00002,-0.00000941,0.445312306,0.615153634,2.40E-07,-1.20E-07,,,Tri,1,7928,,34.60987255,,,
8347,8362,10780,511,Gl 75,,,1.795668,63.852501,10.0675,582.05,-246.83,4,5.63,5.615,K0V,0.804,3.955256,2.009812,9.03725,-0.00000162,0.00003104,-0.00000164,0.470104707,1.114436379,2.82E-06,-1.20E-06,,,Cas,1,8347,,0.494310687,V987,5.643,5.613
15441,15479,20729,1004,,,,3.326363,-24.122902,299.4012,5.94,-22.68,15,5.63,-1.751,M1III,1.663,176.026541,209.004515,-122.363918,-0.00000624,0.00000597,-0.00003631,0.87083978,-0.421024063,2.88E-08,-1.10E-07,,,For,1,15441,,436.9180634,,,
28742,28814,41380,2145,,66    Ori,,6.082878,4.158671,100000,0.28,-2.38,33,5.63,-14.37,G4III,1.041,-2163.852815,99713.22908,7251.878896,-0.00013825,0.00011436,-0.00114827,1.592493681,0.072582502,1.36E-09,-1.15E-08,,66,Ori,1,28742,,48752849.01,,,
33998,34086,53208,2655,,,,7.068124,-5.323979,380.2281,-3.57,-3.2,40,5.63,-2.27,K3III,1.29,-104.491914,363.88242,-35.280372,-0.00000477,0.00004044,-0.00000967,1.850430652,-0.092920959,-1.73E-08,-1.55E-08,,,Mon,1,33998,,704.693069,,,
36425,36528,58425,2830,,,,7.514638,68.465621,137.5516,-2.22,-43.68,56,5.63,-0.062,K2III,1.1,-19.500223,46.572104,127.950619,-0.00001722,0.00004495,0.00004258,1.967327714,1.194950506,-1.08E-08,-2.12E-07,,,Cam,1,36425,,92.21466651,,,
40531,40646,68930,3235,,29    Lyn,,8.297338,59.571133,91.8274,-4.22,1.85,-15,5.63,0.815,A7IV,0.182,-26.315467,38.346481,79.17885,0.00000635,-0.00000593,-0.00001281,2.172238002,1.039712407,-2.05E-08,8.97E-09,,29,Lyn,1,40531,,41.11497211,,,
40718,40834,71066,3302,,Kap2Vol,,8.333486,-71.505377,128.3697,-17.73,35.09,-6,5.63,0.088,A0p,-0.099,-23.357804,33.355683,-121.739794,-0.00000172,0.0000217,0.00001275,2.181701469,-1.248004262,-8.60E-08,1.70E-07,Kap-2,,Vol,1,40718,,80.31561699,,,
42319,42438,72905,3391,Gl 311,3Pi 1UMa,,8.653257,65.020907,14.3554,-27.73,87.9,-12.7,5.63,4.845,G1.5Vb,0.618,-3.880282,4.657464,13.012521,0.00000854,-0.00000724,-0.00000919,2.265417447,1.134828902,-1.34E-07,4.26E-07,Pi-1,3,UMa,1,42319,,1.00461579,Pi-1,5.651,5.611
42798,42917,74521,3465,,49    Cnc,,8.745844,10.08167,129.7017,-13.55,-17.39,24,5.63,0.065,A1p...,-0.069,-84.09342,96.100921,22.704548,-0.00001076,0.00002524,-0.00000647,2.289656477,0.17595834,-6.57E-08,-8.43E-08,,49,Cnc,1,42798,,82.03515443,BI,5.639,5.619
52256,52407,92845,4194,,,,10.711997,-32.715673,187.2659,-30.95,-0.12,4,5.63,-0.732,A0V,0.006,-148.685744,52.127434,-101.211713,0.0000061,0.00002763,-0.0000023,2.804394367,-0.570996217,-1.50E-07,-5.82E-10,,,Ant,1,52256,,170.9228005,,,
56341,56510,100615,4457,,,,11.584695,54.785419,134.5895,10.66,18.02,18,5.63,-0.015,K0III,1.032,-77.15154,8.421604,109.959508,-0.00000176,-0.0000068,0.00002182,3.032866146,0.956185939,5.17E-08,8.74E-08,,,UMa,1,56341,,88.30799004,,,
60826,61015,108821,4759,,,,12.504846,-23.696419,301.2048,-25.36,0.7,-11,5.63,-1.764,M0III,1.67,-273.403964,-36.347248,-121.05132,0.00000492,0.00003801,0.00000546,3.273761128,-0.413580525,-1.23E-07,3.39E-09,,,Crv,1,60826,,442.1809211,,,
63800,64003,113852,4947,,,,13.115069,-35.862033,76.8049,34.8,-86.36,16,5.63,1.203,A0V,0.05,-59.611628,-17.913901,-44.995118,0.00000907,-0.0000108,-0.00003565,3.433517106,-0.625910554,1.69E-07,-4.19E-07,,,Cen,1,63800,,28.76073629,,,
66229,66438,118261,5113,,,,13.62008,-61.691856,35.727,149.75,-116.81,40,5.63,2.865,F6V,0.493,-15.441155,-6.97247,-31.454722,0.00000923,-0.00002429,-0.00004561,3.565728621,-1.076726005,7.26E-07,-5.66E-07,,,Cen,1,66229,,6.223002852,,,
66551,66763,119126,5149,,2    Boo,,13.683986,22.495768,102.9866,-15.28,-26.28,5,5.63,0.566,G9III,1.009,-86.052126,-40.602777,39.404254,-0.00001207,0.00000274,-0.00001017,3.582459062,0.392625213,-7.41E-08,-1.27E-07,,2,Boo,1,66551,,51.71303179,,,
72347,72573,133002,5596,NN 3876,,,14.838814,82.511944,43.29,177.66,-223.33,-44,5.63,2.448,F9V,0.671,-4.153671,-3.817502,42.920434,-0.00000467,-0.00005493,-0.00005072,3.884792463,1.440105096,8.61E-07,-1.08E-06,,,UMi,1,72347,,9.136923737,,,
72873,73100,132254,5581,NN 3880,,,14.939724,49.628449,25.1067,110.79,-226.45,-16,5.63,3.631,F7V,0.533,-11.679364,-11.316511,19.127682,0.00000191,-0.00001692,-0.00003032,3.911210488,0.866179836,5.37E-07,-1.10E-06,,,Boo,1,72873,,3.073264929,,,
77748,77984,142445,5917,,4    Sco,,15.925023,-26.265993,125.1564,-34.96,-29.93,-29,5.63,0.143,A3V,0.141,-58.013803,-96.077034,-55.386477,-0.00000026,0.00004061,-0.00000316,4.169161224,-0.458428067,-1.69E-07,-1.45E-07,,4,Sco,1,77748,,76.34841052,,,
78767,79007,144874,6004,,45    Ser,,16.127094,9.891743,99.0099,-20.84,-7.13,-28,5.63,0.652,A7V,0.2,-45.931827,-86.045837,17.008583,0.00000418,0.00002908,-0.00000829,4.222063358,0.172643482,-1.01E-07,-3.46E-08,,45,Ser,1,78767,,47.77492347,,,
80761,81007,149121,6158,,28    Her,,16.543246,5.52122,118.3432,15.55,-0.41,-27,5.63,0.264,B9.5III,-0.044,-43.842804,-109.330767,11.386298,0.0000185,0.00002217,-0.00000289,4.331011641,0.096363474,7.54E-08,-1.99E-09,,28,Her,1,80761,,68.29674408,,,
83378,83635,154445,6353,,,,17.092294,-0.89207,342.4658,4.34,-1.91,16,5.63,-2.043,B1V,0.104,-80.608941,-332.801281,-5.331828,0.00000316,-0.00001755,-0.00000343,4.474752168,-0.015569559,2.10E-08,-9.26E-09,,,Oph,1,83378,,571.7418729,,,
85455,85715,158974,6528,,,,17.515381,31.158139,120.919,3.81,15.59,-26,5.63,0.218,G8III,0.96,-13.093014,-102.64364,62.563603,0.00000569,0.00002698,-0.00000594,4.58551614,0.543812106,1.85E-08,7.56E-08,,,Her,1,85455,,71.25248248,,,
90261,90541,169853,6910,,,,18.474198,-38.995671,126.1034,-0.21,-41.67,-21,5.63,0.126,A2m...,0.14,12.135781,-97.252332,-79.351918,-0.00000418,0.00003245,-0.00000628,4.836533793,-0.680602848,-1.02E-09,-2.02E-07,,,CrA,1,90261,,77.55324958,,,
90406,90687,170433,6933,,,,18.503295,-18.728794,90.1713,33.67,-90.48,-1,5.63,0.855,K0III,1.057,11.21954,-84.656406,-28.953007,0.00001279,0.00001548,-0.00003713,4.844151351,-0.326879123,1.63E-07,-4.39E-07,,,Sgr,1,90406,,39.62780343,,,
93205,93498,176704,7195,,,,19.041022,-24.846826,78.9889,-22.9,-177.32,2,5.63,1.142,K2III,1.232,19.29389,-69.031697,-33.190657,-0.00001563,0.00002333,-0.00006247,4.984927774,-0.433658924,-1.11E-07,-8.60E-07,,,Sgr,1,93205,,30.42285727,,,
